campagne,dept_code,stock_production_total,stock_aop_total,stock_igp_total,stock_vsig_total,stock_rose_total,stock_rouge_total,stock_blanc_total,nb_declarants,prod_commercialisable,prod_total,prod_aop_total,prod_igp_total,prod_vsig_total,prod_rose_total,superficie_totale_ha,annual_sortie_hl,stock_commerce,stock_start,implied_absorption,gap_sortie_vs_absorption,stock_turnover_months,stock_to_sortie_ratio,yield_hl_per_ha,rose_pct_production,rose_pct_stock
2022-2023,46,304593.4200000001,236551.49,56981.4,11060.53,9413.33,291247.56999999995,3932.5199999999995,232.0,222928.93999999997,228536.25999999998,139040.74,67885.66999999998,11194.75,18910.339999999997,4811.9239,207524.0,,260667.93999999997,179003.45999999985,28520.540000000154,17.61300398989997,1.467750332491664,46.328442559118606,8.482676138862903,3.090457436670824
2023-2024,46,238102.8,193391.88,37083.76,7627.16,7675.23,225470.85,4956.72,227.0,102929.58999999998,105491.3200000001,64583.36000000001,32184.229999999992,6124.85,11371.69,4693.8129,182623.0,,304593.4200000001,169420.21000000008,13202.78999999992,15.645529862065565,1.3037941551721306,21.928779905138526,11.048028074337033,3.2234942218235147
2024-2025,46,196721.3,162899.81,26619.089999999997,7202.4,6414.93,186654.62,3651.75,211.0,72992.26000000002,74782.85999999999,46988.72000000001,20761.320000000003,5242.22,9148.27,4547.795600000002,141745.0,,238102.8,114373.76000000001,27371.23999999999,16.654242477688804,1.3878535398074006,16.050030920474963,12.533205575495263,3.260922940220505
2019-2020,47,282527.21,243774.09999999998,21992.97,16760.14,27080.560000000005,232297.05,23149.6,159.0,352533.44999999995,359486.3599999999,237357.19,70414.9,42059.479999999996,74483.31,6057.4398,231137.0,,,,,14.668038955251648,1.222336579604304,58.198424027259826,21.12801210778722,9.585115713279441
2020-2021,47,300090.2199999999,260463.16999999998,25360.14,14266.91,32411.54,243678.69999999998,23999.980000000003,147.0,351249.69,359784.92,213005.51,94048.12999999999,41303.100000000006,77243.62,6136.475699999999,235033.0,,282527.21,333686.6800000001,-98653.68000000011,15.321604370450103,1.2768003642041752,57.23964489910716,21.99108560067341,10.800598566657724
2021-2022,47,292854.94000000006,260464.88999999998,21510.95,10879.099999999999,36489.6,239289.57,17075.77,149.0,313087.11999999994,316853.32999999996,199355.59999999998,77926.49,34692.82,71057.8,6172.191600000001,240400.0,,300090.2199999999,320322.3999999998,-79922.39999999979,14.618383028286194,1.218198585690516,50.72543762251319,22.69585539002691,12.459957137823931
2022-2023,47,298218.3499999999,263443.83999999997,23183.83,11590.68,34526.66,250033.43,13658.259999999998,152.0,270990.2499999999,275531.9899999999,154836.72999999992,88083.99999999999,26850.709999999995,62102.80999999998,6110.647799999997,213561.0,,292854.94000000006,265626.84,-52065.840000000026,16.756899433885398,1.3964082861571163,44.34722125533074,22.91699055593329,11.57764436695462
2023-2024,47,289377.98000000004,238446.94,28533.5,22397.54,28678.950000000004,235209.43,25489.6,141.0,267581.9,275455.65999999986,137240.89,99777.48,27595.02,58426.37,6009.098200000001,185775.0,,298218.3499999999,276422.26999999996,-90647.26999999996,18.692158578926122,1.5576798815771769,44.529460343983054,21.83494847745681,9.910550208415996
2024-2025,47,219179.31,162133.25,28580.97,28465.090000000004,28549.430000000004,169042.09,21587.79,147.0,232790.98999999993,237519.2000000001,122003.29999999996,91100.4,17502.870000000003,59310.990000000005,5776.575199999997,240970.0,,289377.98000000004,302989.66,-62019.659999999974,10.914851309291613,0.9095709424409677,40.2991360694136,25.478215458424753,13.025604469691961
2019-2020,48,253.37,0.0,240.79,12.580000000000002,8.32,175.16,69.88999999999999,3.0,236.64999999999998,240.54999999999998,0.0,218.35999999999999,18.29,33.4,11.895600000000002,244.0,,,,,12.460819672131148,1.0384016393442623,19.89391035340798,14.113669976758928,3.2837352488455616
2020-2021,48,281.70000000000005,0.0,245.06,36.64,12.45,186.74,82.51,3.0,290.95,296.71,0.0,266.3,24.65,35.0,11.6467,269.0,,253.37,262.6199999999999,6.380000000000109,12.566542750929369,1.0472118959107808,24.981325182240464,12.029558343357966,4.419595314164003
2021-2022,48,194.14999999999998,0.0,167.04,27.11,3.06,126.41,64.67999999999999,5.0,477.21999999999997,488.66999999999996,0.0,466.24999999999994,10.969999999999999,14.21,16.1668,255.0,,281.70000000000005,564.7700000000001,-309.7700000000001,9.136470588235293,0.7613725490196077,29.51851943489126,2.9776622941201127,1.576100952871491
2022-2023,48,202.33,0.0,170.53000000000003,31.8,4.13,115.61000000000001,82.59,4.0,478.18000000000006,490.27000000000004,0.0,448.69000000000005,29.49,43.19,15.8158,231.0,,194.14999999999998,470.0,-239.0,10.510649350649352,0.8758874458874459,30.234322639385937,9.032163620393991,2.041219789452874
2023-2024,48,249.00000000000003,0.0,221.08,27.92,6.78,155.13000000000002,87.09,4.0,479.40999999999997,489.78999999999996,0.0,462.77,16.64,39.28,15.383799999999999,202.0,,202.33,432.74,-230.74,14.792079207920795,1.2326732673267329,31.163301654987713,8.193404392899605,2.72289156626506
2024-2025,48,199.06,0.0,177.34,21.72,2.23,136.75,60.08,5.0,340.28,346.86,0.0,322.63,17.65,30.68,15.856300000000001,235.0,,249.00000000000003,390.21999999999997,-155.21999999999997,10.164765957446809,0.847063829787234,21.460239778510747,9.016104384624429,1.1202652466592986
2019-2020,49,585461.6199999999,504075.01,34242.84,47143.770000000004,131852.55000000002,227034.65,226574.42000000004,728.0,854090.8600000001,869762.3300000001,763284.0700000001,47019.530000000006,42990.740000000005,432264.97,19849.9788,1585876.0,,,,,4.430068580393422,0.3691723816994518,43.02729330874651,50.61112233422097,22.521126149994263
2020-2021,49,663464.5,570893.3,39814.94,52756.259999999995,176453.36000000002,241812.02000000002,245199.12,724.0,1118532.3699999999,1145046.6199999999,925647.45,64284.76,82724.84999999999,546933.31,19654.576500000003,1635310.0,,585461.6199999999,1040529.4899999998,594780.5100000002,4.868541132873889,0.40571176107282414,56.90951265218051,48.89740562447917,26.59575003636216
2021-2022,49,582718.82,513988.35,27450.65,41279.82,160413.49,215720.83,206584.50000000003,725.0,876647.04,891650.41,793520.25,38960.78,44126.759999999995,468768.84,19614.650799999996,2104371.0,,663464.5,957392.7200000001,1146978.2799999998,3.322905438252095,0.2769087865210079,44.693481874273296,53.47292794144381,27.528455319153757
2022-2023,49,591711.4000000003,516901.78,29181.1,45628.52,158389.5,216332.12000000002,216989.77999999997,711.0,965727.6799999994,983143.4799999994,843444.3999999994,58768.67999999999,59399.73999999999,441148.4699999995,20382.656100000037,1775665.0,,582718.82,956735.099999999,818929.900000001,3.9988042789602782,0.33323368991335656,47.37987410777134,45.680421006468386,26.76803252396353
2023-2024,49,772999.4100000001,658819.68,43714.17,70465.56,236245.39,251573.05,285180.97000000003,705.0,1180203.9699999995,1211188.430000001,960565.3699999996,78111.92000000001,102841.23000000001,491418.63999999966,19591.6171,1484481.0,,591711.4000000003,998915.9599999995,485565.0400000005,6.2486437482190755,0.5207203123515897,60.240252960027455,41.63845000453607,30.56216951058216
2024-2025,49,747646.8700000001,636747.76,40919.29,69979.81999999999,217151.57,258793.13,271702.17,676.0,964657.5499999998,985136.9499999996,805464.5599999999,61592.11,82373.93999999999,414365.8800000001,19565.211800000012,1611957.0,,772999.4100000001,990010.0899999999,621946.9100000001,5.565757920341548,0.46381316002846235,49.3047333124193,42.95471278900996,29.044670514035587
2019-2020,50,,,,,,,,,,,,,,,,1.0,,,,,,,,,
2020-2021,50,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2021-2022,50,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2022-2023,50,4.24,0.0,0.0,4.24,0.0,0.0,4.24,2.0,4.1,4.1,0.0,0.0,4.1,0.0,1.8459,2.0,,,,,25.44,2.12,2.221138739910071,0.0,0.0
2023-2024,50,0.8,0.0,0.0,0.8,0.0,0.0,0.8,1.0,1.2000000000000002,32.9,0.0,0.0,1.2000000000000002,0.0,3.0355,4.0,,4.24,4.640000000000001,-0.6400000000000006,2.4000000000000004,0.2,0.3953220227310164,0.0,0.0
2024-2025,50,5.25,0.0,0.0,5.25,0.0,0.0,5.25,2.0,2.1,2.1,0.0,0.0,2.1,0.0,0.887,2.0,,0.8,-2.3499999999999996,4.35,31.5,2.625,2.367531003382187,0.0,0.0
2019-2020,51,3783526.6700000023,3783526.6700000023,0.0,0.0,162460.15999999948,9651.929999999998,3611414.5800000024,3977.0,1385157.85,1583536.3900000001,1385157.85,0.0,0.0,0.0,21143.0195,2878599.0,,,,,15.772367057724965,1.3143639214770804,65.51371955174143,0.0,4.293881718560725
2020-2021,51,2824151.32,2824151.32,0.0,0.0,150726.65,9315.96,2664108.71,3756.0,1243143.16,1515897.5099999998,1242358.22,0.0,784.94,0.0,23372.716800000002,2474031.0,,3783526.6700000023,2202518.510000002,271512.4899999979,13.6982179447226,1.1415181620602166,53.18779030429187,0.0,5.337059984448709
2021-2022,51,2515561.6799999997,2515561.6799999997,0.0,0.0,147370.82,7097.5,2361093.36,3576.0,1154924.95,1200103.5799999998,1154921.53,0.0,3.42,0.0,22993.3252,2920138.0,,2824151.32,1463514.5899999999,1456623.4100000001,10.337436162263563,0.8614530135219636,50.22870506785161,0.0,5.858366390761685
2022-2023,51,2794135.5500000003,2794135.5500000003,0.0,0.0,159083.93,9713.14,2625338.48,3643.0,1766028.8199999987,1955891.569999999,1766028.8199999987,0.0,0.0,0.0,20072.904799999975,2743961.0,,2515561.6799999997,1487454.9499999979,1256506.0500000021,12.219425348975443,1.0182854457479535,87.98073012332529,0.0,5.693493646004396
2023-2024,51,2998620.14,2985160.39,0.0,13459.75,165147.56,7401.97,2826070.61,3337.0,1980419.2700000014,2151837.8599999854,1980407.8200000012,0.0,11.450000000000001,0.0,21875.932799999988,2500985.0,,2794135.5500000003,1775934.680000002,725050.319999998,14.387707915081458,1.1989756595901215,90.52959195413155,0.0,5.507451837497497
2024-2025,51,2855695.69,2843418.94,0.0,12276.75,160978.53999999998,8884.09,2685833.06,3325.0,1306192.5599999963,1346590.2500000035,1306187.9599999962,0.0,4.6,0.0,22359.986899999963,2294403.0,,2998620.14,1449117.0099999965,845285.9900000035,14.935627385424443,1.244635615452037,58.41651722971262,0.0,5.637104141162884
2019-2020,52,8052.3099999999995,3791.2200000000003,3012.41,1248.6799999999998,498.10999999999996,1938.01,5616.1900000000005,15.0,5211.99,5604.389999999999,3231.44,1579.25,401.3,246.7,92.51929999999999,3012.0,,,,,32.08091633466135,2.673409694555113,56.334083807378576,4.733316832917945,6.185926771324005
2020-2021,52,7982.1399999999985,3617.87,3084.8900000000003,1279.3799999999999,398.71000000000004,1974.55,5608.880000000001,15.0,4789.22,5494.39,2727.86,1621.2299999999998,440.13,233.38,92.92269999999999,5392.0,,8052.3099999999995,4859.39,532.6099999999997,17.76440652818991,1.4803672106824923,51.5398282658597,4.873027340569028,4.995026396430031
2021-2022,52,5716.25,3463.0600000000004,1680.34,572.85,167.88,1177.08,4371.29,11.0,3586.77,3814.11,2361.05,932.72,293.0,219.7,91.4515,3528.0,,7982.1399999999985,5852.659999999998,-2324.659999999998,19.443027210884352,1.6202522675736961,39.22046111873507,6.125288211956718,2.936890443909906
2022-2023,52,6508.299999999998,3930.94,1900.86,676.5,313.58,1334.54,4860.179999999999,16.0,7097.9400000000005,7423.200000000001,4221.94,1977.1,898.9,363.26,95.91239999999999,6196.0,,5716.25,6305.890000000002,-109.89000000000215,12.604841833440926,1.0504034861200773,74.00440401866705,5.117822917635257,4.818155278644194
2023-2024,52,5956.589999999998,2696.3399999999997,2515.09,745.1600000000001,474.15000000000003,1537.69,3944.75,14.0,8180.66,8708.81,4979.1,2409.48,792.08,342.38,104.80040000000001,3446.0,,6508.299999999998,8732.37,-5286.370000000001,20.742623331398715,1.7285519442832264,78.0594348876531,4.185236887977253,7.960091260268041
2024-2025,52,5709.060000000001,3322.14,1963.35,423.57000000000005,322.87,1291.25,4094.9399999999996,16.0,3330.79,3303.84,2268.19,710.8,351.8,150.3,102.15239999999999,3923.0,,5956.589999999998,3578.319999999996,344.68000000000393,17.463349477440737,1.4552791231200615,32.60608659218971,4.5124429940044255,5.655396860428861
2019-2020,53,310.0,0.0,0.0,310.0,103.12,0.0,206.88,1.0,39.0,39.0,0.0,0.0,39.0,14.0,0.6,8.0,,,,,465.0,38.75,65.0,35.8974358974359,33.26451612903226
2020-2021,53,335.35,0.0,0.0,335.35,114.11,0.0,221.24,1.0,35.7,35.7,0.0,0.0,35.7,12.9,0.6,3.0,,310.0,10.349999999999966,-7.349999999999966,1341.4,111.78333333333335,59.50000000000001,36.134453781512605,34.02713582823915
2021-2022,53,312.94,0.0,0.0,312.94,104.7,0.0,208.24,1.0,,,,,,,,4.0,,335.35,,,938.82,78.235,,,33.45689269508532
2022-2023,53,302.64,0.0,0.0,302.64,79.94,6.5,216.2,2.0,32.9,32.9,0.0,0.0,32.9,0.0,1.6799000000000002,6.0,,312.94,43.19999999999999,-37.19999999999999,605.28,50.44,19.58449907732603,0.0,26.414221517314303
2023-2024,53,313.99,0.0,0.0,313.99,83.86,6.23,223.9,2.0,64.52,64.52,0.0,0.0,64.52,5.0,1.7999000000000003,8.0,,302.64,53.16999999999996,-45.16999999999996,470.985,39.24875,35.846435913106276,7.749535027898327,26.707856938119047
2024-2025,53,312.47999999999996,0.0,0.0,312.47999999999996,84.5,1.58,226.4,2.0,35.85,37.8,0.0,0.0,35.85,8.5,1.7099000000000002,19.0,,313.99,37.36000000000007,-18.36000000000007,197.35578947368418,16.446315789473683,20.96613837066495,23.709902370990235,27.04173067076293
2019-2020,54,3554.8399999999997,1405.27,0.0,2149.5699999999997,1291.8,649.6300000000001,1613.4099999999999,17.0,3836.4400000000005,3900.4400000000005,2735.44,0.0,1101.0,1879.0,107.6807,4717.0,,,,,9.043476786092855,0.7536230655077379,35.62792589572691,48.97769807425634,36.33918826163766
2020-2021,54,3271.7200000000003,1137.33,0.0,2134.39,1374.59,641.0,1256.13,19.0,4282.48,4373.419999999999,2918.21,0.0,1364.27,2154.63,108.3826,4631.0,,3554.8399999999997,4565.599999999999,65.40000000000055,8.477788814510905,0.7064824012092421,39.512615493630896,50.312669294427536,42.01429217659212
2021-2022,54,2561.56,983.69,69.37,1508.5,1177.2600000000002,307.24,1077.06,17.0,3668.51,3762.13,2686.44,196.41,785.66,1921.86,108.6576,4642.0,,3271.7200000000003,4378.67,263.3299999999999,6.621869883670832,0.5518224903059026,33.762111439972905,52.38802674655377,45.95871265947314
2022-2023,54,2983.7400000000002,1101.77,190.95999999999998,1691.01,1271.29,602.9399999999999,1109.5099999999998,19.0,5529.3,5623.17,3773.84,268.59999999999997,1486.8600000000001,2612.59,112.0381,5440.0,,2561.56,5107.120000000001,332.8799999999992,6.581779411764707,0.5484816176470588,49.35196152023285,47.24992313674426,42.60726470805096
2023-2024,54,2714.74,943.43,244.3,1527.01,1183.9299999999998,487.49,1043.3200000000002,19.0,3828.7799999999997,3893.070000000002,2527.04,277.3,1024.44,1746.9,115.0329,4079.0,,2983.7400000000002,4097.780000000001,-18.780000000000655,7.986486884040205,0.6655405736700171,33.284216950107314,45.62549950637018,43.611174550785705
2024-2025,54,2716.34,944.53,429.51,1342.3,1091.0300000000002,513.5500000000001,1111.76,17.0,3780.7999999999993,3858.620000000001,2447.8499999999995,333.25,999.6999999999998,1603.7799999999997,118.66459999999998,3991.0,,2714.74,3779.199999999999,211.8000000000011,8.167396642445503,0.6806163868704586,31.861229043876605,42.41906474820144,40.1654432066678
2019-2020,55,597.91,0.0,229.52,368.39,92.18,108.53,397.2,6.0,2246.79,2275.97,0.0,1612.08,634.71,412.8,41.1483,2650.0,,,,,2.707516981132075,0.22562641509433962,54.60225574325063,18.372878640193342,15.417036008763862
2020-2021,55,706.23,0.0,425.95,280.28,141.13,126.44,438.65999999999997,6.0,2010.5,2035.1,0.0,1420.7,589.8,390.8,41.7629,2442.0,,597.91,1902.1799999999998,539.8200000000002,3.4704176904176904,0.2892014742014742,48.14081397604093,19.437950758517783,19.983574756099287
2021-2022,55,816.6899999999999,0.0,641.89,174.8,181.21,91.97,543.51,6.0,2853.64,2895.64,0.0,2303.8599999999997,549.78,516.95,46.3398,2630.0,,706.23,2743.18,-113.17999999999984,3.726342205323194,0.31052851711026613,61.58075779351659,18.115459553412485,22.18834563910419
2022-2023,55,1422.7599999999998,0.0,1316.57,106.19,247.15,370.79,804.8199999999999,6.0,3127.16,3193.56,0.0,2471.23,655.9300000000001,666.53,45.770800000000015,2725.0,,816.6899999999999,2521.09,203.90999999999985,6.265365137614678,0.5221137614678898,68.32216172756428,21.314227605878816,17.371165902892972
2023-2024,55,2209.16,0.0,1585.0,624.16,446.93,397.55,1364.6799999999998,7.0,3378.4300000000003,3425.5700000000006,0.0,2696.33,682.1,650.75,46.3308,2229.0,,1422.7599999999998,2592.0300000000007,-363.03000000000065,11.893189771197846,0.9910991475998204,72.9197423744032,19.261905678081238,20.23076644516468
2024-2025,55,1658.6299999999999,0.0,1603.41,55.22,311.23,272.34000000000003,1075.06,5.0,2347.7200000000003,2373.87,0.0,2271.02,76.7,401.9,46.220800000000004,3040.0,,2209.16,2898.25,141.75,6.547223684210525,0.5456019736842105,50.79358211021878,17.118736476240777,18.764281364740782
2019-2020,56,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2020-2021,56,,,,,,,,,,,,,,,,13.0,,,,,,,,,
2021-2022,56,,,,,,,,,,,,,,,,24.0,,,,,,,,,
2022-2023,56,13.620000000000001,0.0,0.0,13.620000000000001,0.41,0.0,13.21,2.0,242.5,242.5,185.0,0.0,57.5,5.5,12.4925,72.0,,,,,2.27,0.18916666666666668,19.411646988192917,2.268041237113402,3.010279001468428
2023-2024,56,167.35,0.0,0.0,167.35,57.41,0.0,109.94,3.0,587.3,589.1,260.0,0.0,327.29999999999995,76.9,17.1286,151.0,,13.620000000000001,433.56999999999994,-282.56999999999994,13.299337748344369,1.108278145695364,34.28768258935348,13.093819172484253,34.305348072901104
2024-2025,56,179.03,0.0,0.0,179.03,30.18,39.0,109.85,4.0,247.08,253.5,61.0,0.0,186.08,0.0,24.214599999999997,307.0,,167.35,235.4,71.6,6.997915309446254,0.5831596091205212,10.2037613671091,0.0,16.857509914539463
2019-2020,57,4329.37,2352.84,0.0,1976.53,295.43,1103.66,2930.2799999999997,17.0,3254.1,3288.75,1943.02,0.0,1311.08,247.04999999999998,87.1532,2350.0,,,,,22.107421276595744,1.8422851063829786,37.337699591064926,7.591960910850926,6.823856588833942
2020-2021,57,4520.06,2492.54,0.0,2027.52,217.45999999999998,1157.94,3144.66,21.0,3304.6499999999996,3366.5899999999997,1791.98,0.0,1512.67,220.10000000000002,91.8442,2492.0,,4329.37,3113.959999999999,-621.9599999999991,21.76593900481541,1.8138282504012844,35.981041807757045,6.6603119846277234,4.810998084096228
2021-2022,57,3585.87,1798.6399999999999,173.61,1613.62,170.24,802.3800000000001,2613.25,21.0,2822.1299999999997,2862.1299999999997,1604.29,238.0,979.8399999999998,318.76,84.6667,3193.0,,4520.06,3756.3200000000006,-563.3200000000006,13.476492326965237,1.123041027247103,33.3322309715626,11.295014758356277,4.747522916335506
2022-2023,57,4434.679999999999,2350.8999999999996,344.69,1739.0900000000001,281.19,993.9100000000001,3159.58,20.0,4816.589999999999,4872.369999999999,2517.2,432.0,1867.3899999999999,333.91999999999996,97.15019999999998,3127.0,,3585.87,3967.7799999999997,-840.7799999999997,17.01827950111928,1.4181899584266067,49.5787965439083,6.932705503270986,6.3407055300495205
2023-2024,57,4569.920000000001,2401.01,480.73,1688.18,260.19,914.3000000000001,3395.4300000000003,23.0,3363.75,3413.2199999999993,1752.36,400.5,1210.89,246.82999999999998,94.5986,2557.0,,4434.679999999999,3228.5099999999984,-671.5099999999984,21.446632772780607,1.7872193977317172,35.55813722401811,7.337941285767373,5.693535116588473
2024-2025,57,4324.000000000001,2321.48,459.01,1543.5100000000002,210.87,910.34,3202.79,23.0,2949.78,2956.02,2040.73,247.7,661.3499999999999,143.21,100.20920000000001,2735.0,,4569.920000000001,3195.7,-460.6999999999998,18.971846435100552,1.580987202925046,29.436219428954626,4.854938334384259,4.876734505087881
2019-2020,58,66008.19000000002,58134.06000000001,5791.59,2082.54,563.25,5617.32,59827.62000000001,115.0,88681.70999999998,89672.62999999998,84494.03999999998,3857.05,330.62,887.5899999999999,1536.9732,102758.0,,,,,7.708385527160905,0.642365460596742,57.6989305994405,1.0008715438617504,0.8533032037388085
2020-2021,58,57481.460000000014,53474.14,2650.81,1356.51,486.51,4726.47,52268.479999999996,107.0,82019.71999999999,82274.35999999999,77355.22999999998,3442.6400000000003,1221.85,718.25,1516.2932999999998,133904.0,,66008.19000000002,90546.44999999998,43357.55000000002,5.151283904887085,0.42927365874059037,54.092252468569235,0.875704038004519,0.8463772492904666
2021-2022,58,42589.69999999999,38608.25,1571.5500000000002,2409.9,636.08,4232.34,37721.28,104.0,61730.979999999996,62088.85,60193.54,1118.44,419.0,705.51,1548.5400000000002,132799.0,,57481.460000000014,76622.74000000002,56176.25999999998,3.8484958471072814,0.3207079872589401,39.86398801451689,1.1428783408265994,1.493506645973088
2022-2023,58,47142.99999999999,40956.45,2369.0699999999997,3817.48,492.03000000000003,4554.35,42096.62,108.0,92376.87000000001,92531.82,87798.81,3175.6600000000003,1330.8999999999999,720.5699999999999,1568.8774000000005,135521.0,,42589.69999999999,87823.57,47697.42999999999,4.174378878550187,0.34786490654584895,58.880872399589656,0.7800329238260615,1.0436968372823117
2023-2024,58,62924.01,53552.3,3888.05,5483.66,652.2,5760.26,56511.549999999996,107.0,100214.79,101440.73000000005,93319.86000000002,3982.3200000000006,2803.6099999999997,854.0900000000001,1582.3988000000004,111134.0,,47142.99999999999,84433.77999999997,26700.22000000003,6.794393434952401,0.5661994529127,63.330931494639636,0.8522594319660802,1.0364882975512846
2024-2025,58,50376.49,42900.17,2728.17,4748.150000000001,438.12,4498.83,45439.54,105.0,65756.34000000001,66043.11,64062.83000000001,1186.1,507.40999999999997,346.25,1566.3353,120847.0,,62924.01,78303.86000000002,42543.139999999985,5.002340811108261,0.41686173425902173,41.98101134539968,0.5265651950823297,0.8696913977134969
2019-2020,59,71.06,0.0,0.0,71.06,26.08,18.03,26.95,1.0,27.0,28.7,0.0,0.0,27.0,13.5,1.8098,0.0,,,,,,,14.918775555309978,50.0,36.7013791162398
2020-2021,59,83.97,0.0,0.0,83.97,30.12,16.22,37.63,1.0,22.8,26.7,0.0,0.0,22.8,6.9,1.8098,0.0,,71.06,9.89,-9.89,,,12.598077135595092,30.263157894736842,35.86995355484102
2021-2022,59,59.39,0.0,0.0,59.39,19.5,13.3,26.59,1.0,,,,,,,,0.0,,83.97,,,,,,,32.83381040579222
2022-2023,59,33.0,0.0,0.0,33.0,5.29,10.28,17.43,1.0,,,,,,,,777.0,,59.39,,,0.5096525096525096,0.04247104247104247,,,16.03030303030303
2023-2024,59,112.38000000000001,0.0,0.0,112.38000000000001,0.79,19.72,91.87,4.0,242.76999999999998,242.76999999999998,0.0,0.0,242.76999999999998,41.0,9.1646,27.0,,33.0,163.39,-136.39,49.94666666666667,4.162222222222223,26.48997228466054,16.88841290109981,0.7029720590852465
2024-2025,59,12.27,0.0,0.0,12.27,0.25,9.0,3.02,2.0,169.98000000000002,170.0,0.0,0.0,169.98000000000002,0.3,11.0478,1116.0,,112.38000000000001,270.09000000000003,845.91,0.13193548387096773,0.010994623655913978,15.385868679737143,0.1764913519237557,2.037489812550937
2019-2020,60,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2020-2021,60,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2021-2022,60,49.260000000000005,0.0,0.0,49.260000000000005,12.23,0.0,37.03,1.0,,,,,,,,0.0,,,,,,,,,24.827446203816482
2022-2023,60,20.19,0.0,0.0,20.19,2.35,2.05,15.79,2.0,20.22,23.38,0.0,0.0,20.22,1.95,0.3085,11.0,,49.260000000000005,49.290000000000006,-38.290000000000006,22.025454545454547,1.8354545454545457,65.54294975688816,9.643916913946587,11.639425458147597
2023-2024,60,70.58,0.0,0.0,70.58,12.48,0.07,58.03,3.0,39.81,45.57,0.0,0.0,39.81,5.2,1.7985000000000002,23.0,,20.19,-10.579999999999998,33.58,36.82434782608696,3.068695652173913,22.13511259382819,13.062044712383821,17.68206290733919
2024-2025,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.979999999999999,15.32,0.0,0.0,14.979999999999999,0.45,1.4385,2.0,,70.58,85.56,-83.56,0.0,0.0,10.413625304136254,3.004005340453939,
2019-2020,61,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2020-2021,61,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2021-2022,61,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2022-2023,61,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2023-2024,61,,,,,,,,,2.4,2.9,0.0,0.0,2.4,0.0,0.12,0.0,,,,,,,20.0,0.0,
2024-2025,61,5.26,0.0,0.0,5.26,0.0,0.0,5.26,1.0,11.4,13.5,0.0,0.0,11.4,0.0,0.42,4.0,,,,,15.78,1.315,27.142857142857146,0.0,0.0
2019-2020,62,12.22,0.0,0.0,12.22,0.0,0.0,12.22,1.0,6.3,6.5,0.0,0.0,6.3,0.0,0.3,0.0,,,,,,,21.0,0.0,0.0
2020-2021,62,5.2,0.0,0.0,5.2,0.0,0.0,5.2,1.0,5.5,6.0,0.0,0.0,5.5,0.0,0.3,0.0,,12.22,12.52,-12.52,,,18.333333333333336,0.0,0.0
2021-2022,62,,,,,,,,,3.45,3.5,0.0,0.0,3.45,0.0,0.3,0.0,,5.2,,,,,11.500000000000002,0.0,
2022-2023,62,13.6,0.0,0.0,13.6,0.0,0.0,13.6,1.0,200.9,201.0,0.0,0.0,200.9,0.0,10.7319,3.0,,,,,54.4,4.533333333333333,18.719891165590436,0.0,0.0
2023-2024,62,87.55,0.0,0.0,87.55,0.0,0.0,87.55,3.0,833.3199999999999,838.56,0.0,0.0,833.3199999999999,0.0,17.0387,13.0,,13.6,759.37,-746.37,80.81538461538462,6.734615384615385,48.907487073544345,0.0,0.0
2024-2025,62,29.28,0.0,0.0,29.28,0.0,0.0,29.28,1.0,568.9699999999999,571.6199999999999,0.0,0.0,568.9699999999999,0.0,24.5902,96.0,,87.55,627.2399999999999,-531.2399999999999,3.66,0.305,23.138079397483548,0.0,0.0
2019-2020,63,4469.72,2779.0600000000004,620.8299999999999,1069.83,492.34000000000003,3427.7000000000003,549.68,59.0,7685.469999999999,7791.969999999999,4579.0199999999995,2192.45,913.9999999999999,1156.5900000000001,407.9044,11148.0,,,,,4.811324004305705,0.40094366702547546,18.84135106167033,15.049047097965385,11.015007651485998
2020-2021,63,4776.91,2747.6000000000004,752.49,1276.8200000000002,603.62,3563.51,609.78,55.0,14045.539999999999,14252.32,8370.789999999999,3563.96,2110.79,2301.75,421.2557,33651.0,,4469.72,13738.349999999999,19912.65,1.7034536863689043,0.14195447386407536,33.34207703302293,16.387764372177934,12.636202063677146
2021-2022,63,3701.1499999999996,2244.13,548.96,908.06,457.67,2762.97,480.51,54.0,9670.910000000002,9821.54,6040.05,2366.7200000000003,1264.14,1806.21,420.36170000000004,12438.0,,4776.91,10746.670000000002,1691.329999999998,3.5708152436082967,0.29756793696735806,23.006163501574957,18.676732592899732,12.365616092295639
2022-2023,63,5495.94,2949.96,816.96,1729.02,835.73,3774.93,885.28,67.0,16269.469999999996,16483.289999999997,9093.419999999996,4237.6,2938.4500000000007,2666.6500000000005,419.49250000000006,12879.0,,3701.1499999999996,14474.679999999997,-1595.6799999999967,5.1208385744234795,0.4267365478686233,38.783696967168645,16.390515486982682,15.206315935035683
